Alert_ID,Timestamp,Sensor_ID,Asset_ID,Network_Element_ID,Zone_ID,Parameter,Value,Unit,Quality_Status,Alarm_Status,Latitude,Longitude,Alert_Message,Recommended_Action
ALT-00736,2026-07-30 06:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.83,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00737,2026-07-30 07:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.92,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00738,2026-07-30 14:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.12,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00739,2026-07-30 15:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.24,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00740,2026-07-30 18:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.87,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00741,2026-07-30 20:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.81,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00742,2026-07-30 22:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.95,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00743,2026-07-31 01:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.67,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00744,2026-07-31 05:00:00,PT-002,PIPE-002,PIPE-002,DMA-02,Pressure,21.3,mH2O,Valid,Warning,28.725,77.25,Warning Pressure alert for PIPE-002 in DMA-02,Monitor and verify
ALT-00745,2026-07-31 06:00:00,PMP-002,PUMP-002,PUMP-002,DMA-02,Pump_Status,0,status,Valid,Critical,28.728,77.251,Critical Pump_Status alert for PUMP-002 in DMA-02,Immediate inspection
ALT-00746,2026-07-31 06:00:00,PT-002,PIPE-002,PIPE-002,DMA-02,Pressure,20.46,mH2O,Valid,Warning,28.725,77.25,Warning Pressure alert for PIPE-002 in DMA-02,Monitor and verify
ALT-00747,2026-07-31 07:00:00,PT-002,PIPE-002,PIPE-002,DMA-02,Pressure,19.92,mH2O,Valid,Critical,28.725,77.25,Critical Pressure alert for PIPE-002 in DMA-02,Immediate inspection
ALT-00748,2026-07-31 08:00:00,PMP-002,PUMP-002,PUMP-002,DMA-02,Pump_Status,0,status,Valid,Critical,28.728,77.251,Critical Pump_Status alert for PUMP-002 in DMA-02,Immediate inspection
ALT-00749,2026-07-31 08:00:00,PT-002,PIPE-002,PIPE-002,DMA-02,Pressure,19.29,mH2O,Valid,Critical,28.725,77.25,Critical Pressure alert for PIPE-002 in DMA-02,Immediate inspection
ALT-00750,2026-07-31 08:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.61,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00751,2026-07-31 09:00:00,PT-002,PIPE-002,PIPE-002,DMA-02,Pressure,19.02,mH2O,Valid,Critical,28.725,77.25,Critical Pressure alert for PIPE-002 in DMA-02,Immediate inspection
ALT-00752,2026-07-31 10:00:00,PT-002,PIPE-002,PIPE-002,DMA-02,Pressure,19.99,mH2O,Valid,Critical,28.725,77.25,Critical Pressure alert for PIPE-002 in DMA-02,Immediate inspection
ALT-00753,2026-07-31 10:00:00,PMP-002,PUMP-002,PUMP-002,DMA-02,Pump_Status,0,status,Valid,Critical,28.728,77.251,Critical Pump_Status alert for PUMP-002 in DMA-02,Immediate inspection
ALT-00754,2026-07-31 11:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,21.93,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00755,2026-07-31 11:00:00,PT-002,PIPE-002,PIPE-002,DMA-02,Pressure,16.41,mH2O,Valid,Critical,28.725,77.25,Critical Pressure alert for PIPE-002 in DMA-02,Immediate inspection
ALT-00756,2026-07-31 12:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,22.5,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00757,2026-07-31 14:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.57,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00758,2026-07-31 17:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.71,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00759,2026-08-01 03:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.89,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00760,2026-08-01 14:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.46,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00761,2026-08-01 16:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.67,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00762,2026-08-01 17:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.45,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00763,2026-08-01 20:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.95,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00764,2026-08-02 09:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.68,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00765,2026-08-02 10:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.95,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00766,2026-08-02 11:00:00,PMP-001,PUMP-001,PUMP-001,DMA-01,Pump_Status,0,status,Valid,Warning,28.74,77.253,Warning Pump_Status alert for PUMP-001 in DMA-01,Monitor and verify
ALT-00767,2026-08-02 19:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.67,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00768,2026-08-02 22:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.65,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00769,2026-08-02 23:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.94,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00770,2026-08-03 02:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.96,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00771,2026-08-03 03:00:00,PMP-003,PUMP-003,PUMP-003,DMA-03,Pump_Status,0,status,Valid,Warning,28.719,77.267,Warning Pump_Status alert for PUMP-003 in DMA-03,Monitor and verify
ALT-00772,2026-08-03 05:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.91,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00773,2026-08-03 10:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.195,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00774,2026-08-03 10:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.28,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00775,2026-08-03 11:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.176,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00776,2026-08-03 11:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.27,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00777,2026-08-03 12:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,3.95,NTU,Valid,Warning,28.712,77.245,Warning Turbidity alert for WQS-005 in DMA-05,Monitor and verify
ALT-00778,2026-08-03 12:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.14,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00779,2026-08-03 13:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.34,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00780,2026-08-03 13:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.215,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00781,2026-08-03 14:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.12,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00782,2026-08-03 14:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.87,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00783,2026-08-03 14:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.31,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00784,2026-08-03 15:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.25,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00785,2026-08-03 15:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.087,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00786,2026-08-03 16:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.169,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00787,2026-08-03 16:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.23,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00788,2026-08-03 17:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.196,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00789,2026-08-03 17:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.3,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00790,2026-08-03 17:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.78,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00791,2026-08-03 18:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.273,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00792,2026-08-03 18:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.31,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00793,2026-08-03 19:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.31,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00794,2026-08-03 19:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.121,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00795,2026-08-03 20:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.3,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00796,2026-08-03 20:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.217,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00797,2026-08-03 21:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.11,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00798,2026-08-03 21:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.6,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00799,2026-08-03 22:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.06,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00800,2026-08-03 22:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.33,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00801,2026-08-03 22:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.152,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00802,2026-08-03 23:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.76,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00803,2026-08-03 23:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.5,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00804,2026-08-03 23:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.16,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00805,2026-08-04 00:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.12,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00806,2026-08-04 00:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.48,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00807,2026-08-04 01:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.31,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00808,2026-08-04 01:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.079,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00809,2026-08-04 01:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,22.61,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00810,2026-08-04 02:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.34,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00811,2026-08-04 02:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.175,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00812,2026-08-04 03:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.151,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00813,2026-08-04 03:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.92,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00814,2026-08-04 03:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.4,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00815,2026-08-04 04:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.52,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00816,2026-08-04 04:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.21,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00817,2026-08-04 05:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.32,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00818,2026-08-04 05:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.164,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00819,2026-08-04 06:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.217,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00820,2026-08-04 06:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.53,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00821,2026-08-04 07:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.34,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00822,2026-08-04 07:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.245,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00823,2026-08-04 08:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.256,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00824,2026-08-04 08:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.13,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00825,2026-08-04 09:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.75,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00826,2026-08-04 09:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.24,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00827,2026-08-04 09:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.056,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00828,2026-08-04 10:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.189,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00829,2026-08-04 10:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.37,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00830,2026-08-04 11:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.244,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00831,2026-08-04 11:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.26,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00832,2026-08-04 12:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.163,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00833,2026-08-04 12:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.57,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00834,2026-08-04 13:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.238,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00835,2026-08-04 13:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.47,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00836,2026-08-04 14:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.06,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00837,2026-08-04 14:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.226,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00838,2026-08-04 14:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.69,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00839,2026-08-04 15:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.148,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00840,2026-08-04 15:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.01,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00841,2026-08-04 16:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.28,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00842,2026-08-04 16:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.128,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00843,2026-08-04 17:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.28,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00844,2026-08-04 17:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.197,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00845,2026-08-04 18:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.197,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00846,2026-08-04 18:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.4,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00847,2026-08-04 19:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.183,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00848,2026-08-04 19:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.53,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00849,2026-08-04 20:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.3,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00850,2026-08-04 20:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.066,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00851,2026-08-04 21:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.21,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00852,2026-08-04 21:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.136,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00853,2026-08-04 22:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.175,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00854,2026-08-04 22:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.28,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00855,2026-08-04 23:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.222,mg/L,Valid,Warning,28.712,77.245,Warning Chlorine alert for WQS-005 in DMA-05,Monitor and verify
ALT-00856,2026-08-04 23:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.34,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00857,2026-08-04 23:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.52,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00858,2026-08-05 00:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.18,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00859,2026-08-05 00:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.06,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
ALT-00860,2026-08-05 01:00:00,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,0.137,mg/L,Valid,Critical,28.712,77.245,Critical Chlorine alert for WQS-005 in DMA-05,Immediate inspection
ALT-00861,2026-08-05 01:00:00,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,4.31,NTU,Valid,Critical,28.712,77.245,Critical Turbidity alert for WQS-005 in DMA-05,Immediate inspection
